Updated at 14:28:09,,,
,,Timestamp,Close Price
,.FTSE,5/11/1999,6378.26
,.FTSE,5/12/1999,6343.12
,.FTSE,5/13/1999,6456.62
,.FTSE,5/14/1999,6300.42
,.FTSE,5/17/1999,6165.79
,.FTSE,5/18/1999,6206.43
,.FTSE,5/19/1999,6266.73
,.FTSE,5/20/1999,6368.18
,.FTSE,5/21/1999,6353.1
,.FTSE,5/24/1999,6322.1
,.FTSE,5/25/1999,6249.32
,.FTSE,5/26/1999,6236.77
,.FTSE,5/27/1999,6199.47
,.FTSE,5/28/1999,6226.22
,.FTSE,6/1/1999,6250.03
,.FTSE,6/2/1999,6302.23
,.FTSE,6/3/1999,6348.58
,.FTSE,6/4/1999,6361.48
,.FTSE,6/7/1999,6412.03
,.FTSE,6/8/1999,6431.54
,.FTSE,6/9/1999,6453.01
,.FTSE,6/10/1999,6403.41
,.FTSE,6/11/1999,6484.79
,.FTSE,6/14/1999,6430.15
,.FTSE,6/15/1999,6451.24
,.FTSE,6/16/1999,6504.88
,.FTSE,6/17/1999,6493.61
,.FTSE,6/18/1999,6527.81
,.FTSE,6/21/1999,6581.25
,.FTSE,6/22/1999,6552.42
,.FTSE,6/23/1999,6496.47
,.FTSE,6/24/1999,6416.69
,.FTSE,6/25/1999,6435.43
,.FTSE,6/28/1999,6405.75
,.FTSE,6/29/1999,6307.08
,.FTSE,6/30/1999,6318.53
,.FTSE,7/1/1999,6488.9
,.FTSE,7/2/1999,6491.92
,.FTSE,7/5/1999,6592
,.FTSE,7/6/1999,6620.63
,.FTSE,7/7/1999,6597.42
,.FTSE,7/8/1999,6557.34
,.FTSE,7/9/1999,6562.6
,.FTSE,7/12/1999,6545.47
,.FTSE,7/13/1999,6445.62
,.FTSE,7/14/1999,6473.14
,.FTSE,7/15/1999,6574.99
,.FTSE,7/16/1999,6563.25
,.FTSE,7/19/1999,6483.72
,.FTSE,7/20/1999,6391.99
,.FTSE,7/21/1999,6329.83
,.FTSE,7/22/1999,6297.75
,.FTSE,7/23/1999,6207.42
,.FTSE,7/26/1999,6169.13
,.FTSE,7/27/1999,6262.83
,.FTSE,7/28/1999,6297.22
,.FTSE,7/29/1999,6117.53
,.FTSE,7/30/1999,6231.93
,.FTSE,8/2/1999,6288.29
,.FTSE,8/3/1999,6250.65
,.FTSE,8/4/1999,6235.43
,.FTSE,8/5/1999,6101.61
,.FTSE,8/6/1999,6121
,.FTSE,8/9/1999,6126.45
,.FTSE,8/10/1999,5978.35
,.FTSE,8/11/1999,6014.44
,.FTSE,8/12/1999,6153.34
,.FTSE,8/13/1999,6245.13
,.FTSE,8/16/1999,6235.41
,.FTSE,8/17/1999,6166.45
,.FTSE,8/18/1999,6201.78
,.FTSE,8/19/1999,6117.98
,.FTSE,8/20/1999,6180.84
,.FTSE,8/23/1999,6322.11
,.FTSE,8/24/1999,6315.06
,.FTSE,8/25/1999,6369.49
,.FTSE,8/26/1999,6383.93
,.FTSE,8/27/1999,6375.16
,.FTSE,8/31/1999,6246.44
,.FTSE,9/1/1999,6276.18
,.FTSE,9/2/1999,6195.6
,.FTSE,9/3/1999,6332.15
,.FTSE,9/6/1999,6375.7
,.FTSE,9/7/1999,6309.51
,.FTSE,9/8/1999,6253.57
,.FTSE,9/9/1999,6260.58
,.FTSE,9/10/1999,6191.01
,.FTSE,9/13/1999,6168.97
,.FTSE,9/14/1999,6115.96
,.FTSE,9/15/1999,6067.69
,.FTSE,9/16/1999,6014.61
,.FTSE,9/17/1999,6039.8
,.FTSE,9/20/1999,6056.53
,.FTSE,9/21/1999,5957.34
,.FTSE,9/22/1999,5913.93
,.FTSE,9/23/1999,5969.71
,.FTSE,9/24/1999,5937.64
,.FTSE,9/27/1999,6078.58
,.FTSE,9/28/1999,6007.18
,.FTSE,9/29/1999,6020.64
,.FTSE,9/30/1999,6029.84
,.FTSE,10/1/1999,5970.73
,.FTSE,10/4/1999,6052.88
,.FTSE,10/5/1999,6084.51
,.FTSE,10/6/1999,6097.53
,.FTSE,10/7/1999,6200.45
,.FTSE,10/8/1999,6199.39
,.FTSE,10/11/1999,6234.78
,.FTSE,10/12/1999,6174.85
,.FTSE,10/13/1999,6113.36
,.FTSE,10/14/1999,6039.4
,.FTSE,10/15/1999,5907.33
,.FTSE,10/18/1999,5869.18
,.FTSE,10/19/1999,5993.69
,.FTSE,10/20/1999,6006.68
,.FTSE,10/21/1999,5939.34
,.FTSE,10/22/1999,6058.91
,.FTSE,10/25/1999,6009.36
,.FTSE,10/26/1999,6092.4
,.FTSE,10/27/1999,6045.7
,.FTSE,10/28/1999,6149.1
,.FTSE,10/29/1999,6255.72
,.FTSE,11/1/1999,6283.97
,.FTSE,11/2/1999,6252
,.FTSE,11/3/1999,6280.84
,.FTSE,11/4/1999,6331.33
,.FTSE,11/5/1999,6356.61
,.FTSE,11/8/1999,6374.34
,.FTSE,11/9/1999,6435.45
,.FTSE,11/10/1999,6446.96
,.FTSE,11/11/1999,6551.44
,.FTSE,11/12/1999,6511.58
,.FTSE,11/15/1999,6533.64
,.FTSE,11/16/1999,6582.99
,.FTSE,11/17/1999,6555.69
,.FTSE,11/18/1999,6550.75
,.FTSE,11/19/1999,6482.25
,.FTSE,11/22/1999,6441.99
,.FTSE,11/23/1999,6534.2
,.FTSE,11/24/1999,6561.76
,.FTSE,11/25/1999,6682.76
,.FTSE,11/26/1999,6684.79
,.FTSE,11/29/1999,6692.31
,.FTSE,11/30/1999,6597.17
,.FTSE,12/1/1999,6645.97
,.FTSE,12/2/1999,6653.67
,.FTSE,12/3/1999,6742.17
,.FTSE,12/6/1999,6694.01
,.FTSE,12/7/1999,6660.92
,.FTSE,12/8/1999,6619.38
,.FTSE,12/9/1999,6680.84
,.FTSE,12/10/1999,6739.52
,.FTSE,12/13/1999,6710.71
,.FTSE,12/14/1999,6702.08
,.FTSE,12/15/1999,6633.82
,.FTSE,12/16/1999,6671.98
,.FTSE,12/17/1999,6724.58
,.FTSE,12/20/1999,6731.19
,.FTSE,12/21/1999,6707.5
,.FTSE,12/22/1999,6728.6
,.FTSE,12/23/1999,6776.81
,.FTSE,12/24/1999,6806.51
,.FTSE,12/29/1999,6835.91
,.FTSE,12/30/1999,6930.2
,.FTSE,1/4/2000,6665.86
,.FTSE,1/5/2000,6535.9
,.FTSE,1/6/2000,6447.24
,.FTSE,1/7/2000,6504.75
,.FTSE,1/10/2000,6607.71
,.FTSE,1/11/2000,6518.94
,.FTSE,1/12/2000,6532.84
,.FTSE,1/13/2000,6531.46
,.FTSE,1/14/2000,6658.18
,.FTSE,1/17/2000,6669.46
,.FTSE,1/18/2000,6504.57
,.FTSE,1/19/2000,6445.45
,.FTSE,1/20/2000,6348.73
,.FTSE,1/21/2000,6346.31
,.FTSE,1/24/2000,6379.83
,.FTSE,1/25/2000,6274.1
,.FTSE,1/26/2000,6375.6
,.FTSE,1/27/2000,6440.97
,.FTSE,1/28/2000,6375.61
,.FTSE,1/31/2000,6268.54
,.FTSE,2/1/2000,6290.93
,.FTSE,2/2/2000,6302.83
,.FTSE,2/3/2000,6324.33
,.FTSE,2/4/2000,6184.98
,.FTSE,2/7/2000,6118.64
,.FTSE,2/8/2000,6285.81
,.FTSE,2/9/2000,6315.41
,.FTSE,2/10/2000,6279.81
,.FTSE,2/11/2000,6193.32
,.FTSE,2/14/2000,6068.62
,.FTSE,2/15/2000,6005.19
,.FTSE,2/16/2000,6147.38
,.FTSE,2/17/2000,6209.34
,.FTSE,2/18/2000,6164.96
,.FTSE,2/21/2000,6081.62
,.FTSE,2/22/2000,6014.73
,.FTSE,2/23/2000,6144.1
,.FTSE,2/24/2000,6086.7
,.FTSE,2/25/2000,6197.98
,.FTSE,2/28/2000,6099.64
,.FTSE,2/29/2000,6232.56
,.FTSE,3/1/2000,6364.89
,.FTSE,3/2/2000,6432.1
,.FTSE,3/3/2000,6487.46
,.FTSE,3/6/2000,6567.81
,.FTSE,3/7/2000,6466.54
,.FTSE,3/8/2000,6411.21
,.FTSE,3/9/2000,6532.11
,.FTSE,3/10/2000,6568.73
,.FTSE,3/13/2000,6466.87
,.FTSE,3/14/2000,6487.11
,.FTSE,3/15/2000,6446.99
,.FTSE,3/16/2000,6557.25
,.FTSE,3/17/2000,6557.99
,.FTSE,3/20/2000,6624.51
,.FTSE,3/21/2000,6617.87
,.FTSE,3/22/2000,6609.62
,.FTSE,3/23/2000,6594.61
,.FTSE,3/24/2000,6738.5
,.FTSE,3/27/2000,6687.17
,.FTSE,3/28/2000,6650.14
,.FTSE,3/29/2000,6598.83
,.FTSE,3/30/2000,6445.17
,.FTSE,3/31/2000,6540.22
,.FTSE,4/3/2000,6462.12
,.FTSE,4/4/2000,6427.03
,.FTSE,4/5/2000,6379.32
,.FTSE,4/6/2000,6451.14
,.FTSE,4/7/2000,6569.88
,.FTSE,4/10/2000,6533.38
,.FTSE,4/11/2000,6379.22
,.FTSE,4/12/2000,6350.8
,.FTSE,4/13/2000,6357
,.FTSE,4/14/2000,6178.12
,.FTSE,4/17/2000,5994.57
,.FTSE,4/18/2000,6074.04
,.FTSE,4/19/2000,6184.91
,.FTSE,4/20/2000,6241.22
,.FTSE,4/25/2000,6282.97
,.FTSE,4/26/2000,6256.53
,.FTSE,4/27/2000,6179.27
,.FTSE,4/28/2000,6327.43
,.FTSE,5/2/2000,6373.39
,.FTSE,5/3/2000,6184.79
,.FTSE,5/4/2000,6199.58
,.FTSE,5/5/2000,6238.84
,.FTSE,5/8/2000,6216.3
,.FTSE,5/9/2000,6123.81
,.FTSE,5/10/2000,6100.65
,.FTSE,5/11/2000,6245.88
,.FTSE,5/12/2000,6283.45
,.FTSE,5/15/2000,6247.7
,.FTSE,5/16/2000,6318.36
,.FTSE,5/17/2000,6196.22
,.FTSE,5/18/2000,6232.95
,.FTSE,5/19/2000,6045.38
,.FTSE,5/22/2000,6035.54
,.FTSE,5/23/2000,6086.79
,.FTSE,5/24/2000,6118.62
,.FTSE,5/25/2000,6231.11
,.FTSE,5/26/2000,6216.92
,.FTSE,5/30/2000,6359.57
,.FTSE,5/31/2000,6359.35
,.FTSE,6/1/2000,6470.54
,.FTSE,6/2/2000,6626.39
,.FTSE,6/5/2000,6546.65
,.FTSE,6/6/2000,6546.75
,.FTSE,6/7/2000,6503.82
,.FTSE,6/8/2000,6496.57
,.FTSE,6/9/2000,6443.78
,.FTSE,6/12/2000,6430.88
,.FTSE,6/13/2000,6447.11
,.FTSE,6/14/2000,6536.29
,.FTSE,6/15/2000,6490.81
,.FTSE,6/16/2000,6526.01
,.FTSE,6/19/2000,6490.22
,.FTSE,6/20/2000,6526.93
,.FTSE,6/21/2000,6477.76
,.FTSE,6/22/2000,6413.82
,.FTSE,6/23/2000,6391.49
,.FTSE,6/26/2000,6405.17
,.FTSE,6/27/2000,6375.33
,.FTSE,6/28/2000,6313.53
,.FTSE,6/29/2000,6238.98
,.FTSE,6/30/2000,6312.71
,.FTSE,7/3/2000,6470.43
,.FTSE,7/4/2000,6416.99
,.FTSE,7/5/2000,6382.46
,.FTSE,7/6/2000,6419.59
,.FTSE,7/7/2000,6497.54
,.FTSE,7/10/2000,6466.24
,.FTSE,7/11/2000,6475.84
,.FTSE,7/12/2000,6518.5
,.FTSE,7/13/2000,6475.73
,.FTSE,7/14/2000,6475.36
,.FTSE,7/17/2000,6525.45
,.FTSE,7/18/2000,6450.54
,.FTSE,7/19/2000,6465.45
,.FTSE,7/20/2000,6469.01
,.FTSE,7/21/2000,6378.42
,.FTSE,7/24/2000,6381.31
,.FTSE,7/25/2000,6390.74
,.FTSE,7/26/2000,6387.09
,.FTSE,7/27/2000,6352.13
,.FTSE,7/28/2000,6335.69
,.FTSE,7/31/2000,6365.26
,.FTSE,8/1/2000,6379.35
,.FTSE,8/2/2000,6391.28
,.FTSE,8/3/2000,6317.13
,.FTSE,8/4/2000,6363.51
,.FTSE,8/7/2000,6387.78
,.FTSE,8/8/2000,6358.12
,.FTSE,8/9/2000,6413.97
,.FTSE,8/10/2000,6387.27
,.FTSE,8/11/2000,6384.46
,.FTSE,8/14/2000,6419.93
,.FTSE,8/15/2000,6475.52
,.FTSE,8/16/2000,6532.05
,.FTSE,8/17/2000,6518.17
,.FTSE,8/18/2000,6543.66
,.FTSE,8/21/2000,6542.19
,.FTSE,8/22/2000,6584.82
,.FTSE,8/23/2000,6566.24
,.FTSE,8/24/2000,6557.04
,.FTSE,8/25/2000,6563.71
,.FTSE,8/29/2000,6586.27
,.FTSE,8/30/2000,6615.12
,.FTSE,8/31/2000,6672.66
,.FTSE,9/1/2000,6795.01
,.FTSE,9/4/2000,6798.06
,.FTSE,9/5/2000,6752.48
,.FTSE,9/6/2000,6694.73
,.FTSE,9/7/2000,6689.19
,.FTSE,9/8/2000,6600.74
,.FTSE,9/11/2000,6581.96
,.FTSE,9/12/2000,6555.52
,.FTSE,9/13/2000,6478.19
,.FTSE,9/14/2000,6555.5
,.FTSE,9/15/2000,6417.3
,.FTSE,9/18/2000,6410.15
,.FTSE,9/19/2000,6403.5
,.FTSE,9/20/2000,6279.87
,.FTSE,9/21/2000,6199.16
,.FTSE,9/22/2000,6205.92
,.FTSE,9/25/2000,6257.13
,.FTSE,9/26/2000,6213.21
,.FTSE,9/27/2000,6269.34
,.FTSE,9/28/2000,6264.06
,.FTSE,9/29/2000,6294.24
,.FTSE,10/2/2000,6284.46
,.FTSE,10/3/2000,6345.04
,.FTSE,10/4/2000,6334.94
,.FTSE,10/5/2000,6381.98
,.FTSE,10/6/2000,6391.23
,.FTSE,10/9/2000,6264.84
,.FTSE,10/10/2000,6247.68
,.FTSE,10/11/2000,6117.63
,.FTSE,10/12/2000,6131.94
,.FTSE,10/13/2000,6209.58
,.FTSE,10/16/2000,6285.73
,.FTSE,10/17/2000,6203.25
,.FTSE,10/18/2000,6148.24
,.FTSE,10/19/2000,6218.91
,.FTSE,10/20/2000,6276.27
,.FTSE,10/23/2000,6315.9
,.FTSE,10/24/2000,6438.38
,.FTSE,10/25/2000,6367.83
,.FTSE,10/26/2000,6302.32
,.FTSE,10/27/2000,6366.55
,.FTSE,10/30/2000,6388.4
,.FTSE,10/31/2000,6438.42
,.FTSE,11/1/2000,6457.61
,.FTSE,11/2/2000,6392.01
,.FTSE,11/3/2000,6385.44
,.FTSE,11/6/2000,6430.99
,.FTSE,11/7/2000,6466.91
,.FTSE,11/8/2000,6477.37
,.FTSE,11/9/2000,6442.19
,.FTSE,11/10/2000,6400.22
,.FTSE,11/13/2000,6274.82
,.FTSE,11/14/2000,6412.85
,.FTSE,11/15/2000,6432.29
,.FTSE,11/16/2000,6430.44
,.FTSE,11/17/2000,6440.1
,.FTSE,11/20/2000,6344.98
,.FTSE,11/21/2000,6382.15
,.FTSE,11/22/2000,6221.36
,.FTSE,11/23/2000,6287.26
,.FTSE,11/24/2000,6327.55
,.FTSE,11/27/2000,6374.69
,.FTSE,11/28/2000,6249.8
,.FTSE,11/29/2000,6164.88
,.FTSE,11/30/2000,6142.19
,.FTSE,12/1/2000,6170.42
,.FTSE,12/4/2000,6158.67
,.FTSE,12/5/2000,6298.98
,.FTSE,12/6/2000,6273.32
,.FTSE,12/7/2000,6231.37
,.FTSE,12/8/2000,6288.33
,.FTSE,12/11/2000,6370.35
,.FTSE,12/12/2000,6390.41
,.FTSE,12/13/2000,6402.96
,.FTSE,12/14/2000,6263.81
,.FTSE,12/15/2000,6175.81
,.FTSE,12/18/2000,6246.48
,.FTSE,12/19/2000,6294.98
,.FTSE,12/20/2000,6176.71
,.FTSE,12/21/2000,6115.48
,.FTSE,12/22/2000,6097.53
,.FTSE,12/27/2000,6218.17
,.FTSE,12/28/2000,6223.22
,.FTSE,12/29/2000,6222.46
,.FTSE,1/2/2001,6174.74
,.FTSE,1/3/2001,6039.89
,.FTSE,1/4/2001,6185.62
,.FTSE,1/5/2001,6198.09
,.FTSE,1/8/2001,6149.6
,.FTSE,1/9/2001,6088.14
,.FTSE,1/10/2001,6059.86
,.FTSE,1/11/2001,6114.89
,.FTSE,1/12/2001,6165.53
,.FTSE,1/15/2001,6170.3
,.FTSE,1/16/2001,6083.29
,.FTSE,1/17/2001,6197.36
,.FTSE,1/18/2001,6209.87
,.FTSE,1/19/2001,6209.32
,.FTSE,1/22/2001,6231.98
,.FTSE,1/23/2001,6214.66
,.FTSE,1/24/2001,6264.36
,.FTSE,1/25/2001,6255.63
,.FTSE,1/26/2001,6294.34
,.FTSE,1/29/2001,6316.98
,.FTSE,1/30/2001,6334.53
,.FTSE,1/31/2001,6297.53
,.FTSE,2/1/2001,6251.83
,.FTSE,2/2/2001,6256.43
,.FTSE,2/5/2001,6269.21
,.FTSE,2/6/2001,6293.43
,.FTSE,2/7/2001,6225.65
,.FTSE,2/8/2001,6206.1
,.FTSE,2/9/2001,6164.25
,.FTSE,2/12/2001,6241.38
,.FTSE,2/13/2001,6228.49
,.FTSE,2/14/2001,6176.22
,.FTSE,2/15/2001,6197.89
,.FTSE,2/16/2001,6088.28
,.FTSE,2/19/2001,6093.95
,.FTSE,2/20/2001,5980.12
,.FTSE,2/21/2001,5972.35
,.FTSE,2/22/2001,6003.13
,.FTSE,2/23/2001,5943.69
,.FTSE,2/26/2001,5916.75
,.FTSE,2/27/2001,5941.21
,.FTSE,2/28/2001,5917.88
,.FTSE,3/1/2001,5908.59
,.FTSE,3/2/2001,5858.56
,.FTSE,3/5/2001,5931.29
,.FTSE,3/6/2001,6012.02
,.FTSE,3/7/2001,6001.81
,.FTSE,3/8/2001,6003.17
,.FTSE,3/9/2001,5917.27
,.FTSE,3/12/2001,5826.52
,.FTSE,3/13/2001,5720.74
,.FTSE,3/14/2001,5625.95
,.FTSE,3/15/2001,5729.22
,.FTSE,3/16/2001,5562.83
,.FTSE,3/19/2001,5551.55
,.FTSE,3/20/2001,5646.8
,.FTSE,3/21/2001,5540.74
,.FTSE,3/22/2001,5314.75
,.FTSE,3/23/2001,5402.33
,.FTSE,3/26/2001,5576.6
,.FTSE,3/27/2001,5728.13
,.FTSE,3/28/2001,5614.01
,.FTSE,3/29/2001,5588.42
,.FTSE,3/30/2001,5633.73
,.FTSE,4/2/2001,5618.47
,.FTSE,4/3/2001,5463.13
,.FTSE,4/4/2001,5535.72
,.FTSE,4/5/2001,5621.77
,.FTSE,4/6/2001,5601.46
,.FTSE,4/9/2001,5663.3
,.FTSE,4/10/2001,5803
,.FTSE,4/11/2001,5788.07
,.FTSE,4/12/2001,5766.62
,.FTSE,4/17/2001,5761.08
,.FTSE,4/18/2001,5890.2
,.FTSE,4/19/2001,5871.63
,.FTSE,4/20/2001,5879.83
,.FTSE,4/23/2001,5871.28
,.FTSE,4/24/2001,5840.28
,.FTSE,4/25/2001,5827.47
,.FTSE,4/26/2001,5868.32
,.FTSE,4/27/2001,5951.39
,.FTSE,4/30/2001,5966.95
,.FTSE,5/1/2001,5928.02
,.FTSE,5/2/2001,5904.2
,.FTSE,5/3/2001,5765.81
,.FTSE,5/4/2001,5870.29
,.FTSE,5/8/2001,5886.4
,.FTSE,5/9/2001,5893.67
,.FTSE,5/10/2001,5963.99
,.FTSE,5/11/2001,5896.77
,.FTSE,5/14/2001,5690.47
,.FTSE,5/15/2001,5842.91
,.FTSE,5/16/2001,5884.03
,.FTSE,5/17/2001,5904.55
,.FTSE,5/18/2001,5914.98
,.FTSE,5/21/2001,5941.59
,.FTSE,5/22/2001,5976.62
,.FTSE,5/23/2001,5897.45
,.FTSE,5/24/2001,5915.91
,.FTSE,5/25/2001,5889.8
,.FTSE,5/29/2001,5863.87
,.FTSE,5/30/2001,5796.85
,.FTSE,5/31/2001,5796.15
,.FTSE,6/1/2001,5809.6
,.FTSE,6/4/2001,5856.5
,.FTSE,6/5/2001,5922.55
,.FTSE,6/6/2001,5901.49
,.FTSE,6/7/2001,5948.3
,.FTSE,6/8/2001,5950.58
,.FTSE,6/11/2001,5860.53
,.FTSE,6/12/2001,5804.01
,.FTSE,6/13/2001,5820.21
,.FTSE,6/14/2001,5752.55
,.FTSE,6/15/2001,5722.97
,.FTSE,6/18/2001,5671.62
,.FTSE,6/19/2001,5680.37
,.FTSE,6/20/2001,5699.58
,.FTSE,6/21/2001,5641.38
,.FTSE,6/22/2001,5665.67
,.FTSE,6/25/2001,5661.88
,.FTSE,6/26/2001,5555.68
,.FTSE,6/27/2001,5607.93
,.FTSE,6/28/2001,5638.41
,.FTSE,6/29/2001,5642.5
,.FTSE,7/2/2001,5716.68
,.FTSE,7/3/2001,5639.91
,.FTSE,7/4/2001,5600.49
,.FTSE,7/5/2001,5549.61
,.FTSE,7/6/2001,5479.24
,.FTSE,7/9/2001,5468.86
,.FTSE,7/10/2001,5467.9
,.FTSE,7/11/2001,5391.86
,.FTSE,7/12/2001,5481.58
,.FTSE,7/13/2001,5536.98
,.FTSE,7/16/2001,5517.12
,.FTSE,7/17/2001,5427.76
,.FTSE,7/18/2001,5404.59
,.FTSE,7/19/2001,5437.43
,.FTSE,7/20/2001,5387.05
,.FTSE,7/23/2001,5405.28
,.FTSE,7/24/2001,5320.16
,.FTSE,7/25/2001,5275.73
,.FTSE,7/26/2001,5286.07
,.FTSE,7/27/2001,5403.1
,.FTSE,7/30/2001,5446.66
,.FTSE,7/31/2001,5529.05
,.FTSE,8/1/2001,5546.93
,.FTSE,8/2/2001,5584.54
,.FTSE,8/3/2001,5547.56
,.FTSE,8/6/2001,5526.43
,.FTSE,8/7/2001,5536.8
,.FTSE,8/8/2001,5476.49
,.FTSE,8/9/2001,5402.93
,.FTSE,8/10/2001,5427.2
,.FTSE,8/13/2001,5431.08
,.FTSE,8/14/2001,5507.77
,.FTSE,8/15/2001,5461.58
,.FTSE,8/16/2001,5389.77
,.FTSE,8/17/2001,5342.13
,.FTSE,8/20/2001,5357.45
,.FTSE,8/21/2001,5430.31
,.FTSE,8/22/2001,5408.67
,.FTSE,8/23/2001,5396.53
,.FTSE,8/24/2001,5471.88
,.FTSE,8/28/2001,5434.65
,.FTSE,8/29/2001,5417.64
,.FTSE,8/30/2001,5332.67
,.FTSE,8/31/2001,5344.97
,.FTSE,9/3/2001,5312.12
,.FTSE,9/4/2001,5379.62
,.FTSE,9/5/2001,5316.05
,.FTSE,9/6/2001,5204.33
,.FTSE,9/7/2001,5070.29
,.FTSE,9/10/2001,5033.68
,.FTSE,9/11/2001,4745.98
,.FTSE,9/12/2001,4882.12
,.FTSE,9/13/2001,4943.61
,.FTSE,9/14/2001,4755.75
,.FTSE,9/17/2001,4898.85
,.FTSE,9/18/2001,4848.7
,.FTSE,9/19/2001,4721.69
,.FTSE,9/20/2001,4556.9
,.FTSE,9/21/2001,4433.69
,.FTSE,9/24/2001,4613.86
,.FTSE,9/25/2001,4663.42
,.FTSE,9/26/2001,4696.1
,.FTSE,9/27/2001,4763.63
,.FTSE,9/28/2001,4903.39
,.FTSE,10/1/2001,4785.63
,.FTSE,10/2/2001,4832.34
,.FTSE,10/3/2001,4881.81
,.FTSE,10/4/2001,5016.24
,.FTSE,10/5/2001,5036.03
,.FTSE,10/8/2001,5032.71
,.FTSE,10/9/2001,5009.79
,.FTSE,10/10/2001,5153.06
,.FTSE,10/11/2001,5164.92
,.FTSE,10/12/2001,5145.5
,.FTSE,10/15/2001,5067.26
,.FTSE,10/16/2001,5082.58
,.FTSE,10/17/2001,5203.41
,.FTSE,10/18/2001,5116.03
,.FTSE,10/19/2001,5017.69
,.FTSE,10/22/2001,5070.42
,.FTSE,10/23/2001,5193.34
,.FTSE,10/24/2001,5167.6
,.FTSE,10/25/2001,5086.59
,.FTSE,10/26/2001,5188.65
,.FTSE,10/29/2001,5085.89
,.FTSE,10/30/2001,5003.6
,.FTSE,10/31/2001,5039.71
,.FTSE,11/1/2001,5071.23
,.FTSE,11/2/2001,5129.54
,.FTSE,11/5/2001,5209.12
,.FTSE,11/6/2001,5214.06
,.FTSE,11/7/2001,5216.27
,.FTSE,11/8/2001,5278.09
,.FTSE,11/9/2001,5244.21
,.FTSE,11/12/2001,5146.23
,.FTSE,11/13/2001,5277.07
,.FTSE,11/14/2001,5240.75
,.FTSE,11/15/2001,5238.2
,.FTSE,11/16/2001,5290.98
,.FTSE,11/19/2001,5337.96
,.FTSE,11/20/2001,5298.69
,.FTSE,11/21/2001,5313.78
,.FTSE,11/22/2001,5345.94
,.FTSE,11/23/2001,5293.21
,.FTSE,11/26/2001,5302.45
,.FTSE,11/27/2001,5265.96
,.FTSE,11/28/2001,5205.23
,.FTSE,11/29/2001,5208.51
,.FTSE,11/30/2001,5203.55
,.FTSE,12/3/2001,5164.64
,.FTSE,12/4/2001,5212.14
,.FTSE,12/5/2001,5333.53
,.FTSE,12/6/2001,5369.78
,.FTSE,12/7/2001,5264.74
,.FTSE,12/10/2001,5185.04
,.FTSE,12/11/2001,5160.77
,.FTSE,12/12/2001,5119.99
,.FTSE,12/13/2001,5074.86
,.FTSE,12/14/2001,5061.02
,.FTSE,12/17/2001,5136.31
,.FTSE,12/18/2001,5151.08
,.FTSE,12/19/2001,5120.55
,.FTSE,12/20/2001,5080.23
,.FTSE,12/21/2001,5159.23
,.FTSE,12/24/2001,5177.41
,.FTSE,12/27/2001,5213.22
,.FTSE,12/28/2001,5242.42
,.FTSE,12/31/2001,5217.35
,.FTSE,1/2/2002,5218.29
,.FTSE,1/3/2002,5318.79
,.FTSE,1/4/2002,5323.76
,.FTSE,1/7/2002,5293.57
,.FTSE,1/8/2002,5250.37
,.FTSE,1/9/2002,5228.46
,.FTSE,1/10/2002,5190.7
,.FTSE,1/11/2002,5198.57
,.FTSE,1/14/2002,5113.5
,.FTSE,1/15/2002,5166
,.FTSE,1/16/2002,5127.58
,.FTSE,1/17/2002,5138.45
,.FTSE,1/18/2002,5126.79
,.FTSE,1/21/2002,5138.53
,.FTSE,1/22/2002,5149.19
,.FTSE,1/23/2002,5180.65
,.FTSE,1/24/2002,5233.14
,.FTSE,1/25/2002,5193.05
,.FTSE,1/28/2002,5223.62
,.FTSE,1/29/2002,5131.4
,.FTSE,1/30/2002,5089.32
,.FTSE,1/31/2002,5164.78
,.FTSE,2/1/2002,5189.68
,.FTSE,2/4/2002,5167.31
,.FTSE,2/5/2002,5093.36
,.FTSE,2/6/2002,5073.81
,.FTSE,2/7/2002,5127.03
,.FTSE,2/8/2002,5128.09
,.FTSE,2/11/2002,5161.78
,.FTSE,2/12/2002,5135.71
,.FTSE,2/13/2002,5153.92
,.FTSE,2/14/2002,5208.75
,.FTSE,2/15/2002,5182.48
,.FTSE,2/18/2002,5154.29
,.FTSE,2/19/2002,5092.5
,.FTSE,2/20/2002,5024.15
,.FTSE,2/21/2002,5073.31
,.FTSE,2/22/2002,5050.84
,.FTSE,2/25/2002,5100.74
,.FTSE,2/26/2002,5138.95
,.FTSE,2/27/2002,5178.44
,.FTSE,2/28/2002,5100.96
,.FTSE,3/1/2002,5169.02
,.FTSE,3/4/2002,5241.98
,.FTSE,3/5/2002,5214.03
,.FTSE,3/6/2002,5245.54
,.FTSE,3/7/2002,5282.14
,.FTSE,3/8/2002,5285.65
,.FTSE,3/11/2002,5258.93
,.FTSE,3/12/2002,5252.5
,.FTSE,3/13/2002,5271.96
,.FTSE,3/14/2002,5261.42
,.FTSE,3/15/2002,5292.73
,.FTSE,3/18/2002,5299.93
,.FTSE,3/19/2002,5316.07
,.FTSE,3/20/2002,5266.9
,.FTSE,3/21/2002,5253.3
,.FTSE,3/22/2002,5250.5
,.FTSE,3/25/2002,5203.61
,.FTSE,3/26/2002,5195.46
,.FTSE,3/27/2002,5214.7
,.FTSE,3/28/2002,5271.76
,.FTSE,4/2/2002,5251.44
,.FTSE,4/3/2002,5247.84
,.FTSE,4/4/2002,5209.46
,.FTSE,4/5/2002,5233.63
,.FTSE,4/8/2002,5178.55
